pl_name,hostname,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_bmassprov,pl_orbper,pl_eqt,pl_insol,pl_orbsmax,st_teff,st_rad,st_mass,st_met,st_age,sy_dist
TOI-1467 b,TOI-1467,2024,Transit,1.92,9,Mass,5.97114713,506.07,18.13,0.050748,3834,0.491,0.489,-0.062,7.2,37.4418
TOI-1468 b,TOI-1468,2022,Transit,1.401,3.04,Mass,1.8805201,683.5,36.4,0.02107,3376,0.3714,0.3527,-0.01,,24.7399
TOI-1468 c,TOI-1468,2022,Transit,2.126,4.1,Mass,15.532477,338.1,2.13,0.08608,3376,0.3714,0.3527,-0.01,,24.7399
TOI-1470 b,TOI-1470,2023,Transit,2.18,7.32,Mass,2.527093,734,46.3,0.0285,3709,0.469,0.471,0,1.3,51.9503
TOI-1470 c,TOI-1470,2023,Transit,2.47,7.24,Mass,18.08816,373,3.35,0.106,3709,0.469,0.471,0,1.3,51.9503
TOI-1472 b,TOI-1472,2024,Transit,4.058,18.05,Mass,6.36338574,891,110.0201,0.064,5100,0.84,0.87,0.27,3.1,121.84
TOI-1478 b,TOI-1478,2021,Transit,11.99360935,279.6889982,Mass,10.1802117,918,261.013,0.0818,5597,1.048,0.947,0.078,9.1,152.892
TOI-150.01,TOI-150,2019,Transit,14.067295,797.7533,Mass,5.857487,1404.5,750.922,0.07037,6255,1.526,1.351,0.28,2.346,336.267
TOI-1516 b,TOI-1516,2022,Transit,15.24421375,1004.337766,Mass,2.056014,1839,1899.83,,6520,1.14,1.14,-0.05,4.82,247.054
TOI-1518 b,TOI-1518,2021,Transit,21.05046575,581.6259848,Mass,1.90261131,2546,7010,0.03712,7299,1.942,1.88,-0.1,,225.888
TOI-1533 b,TOI-1533,2026,Transit,2.89,28.1,Mass,3.6457974,1011,173.908,0.0445,5146,0.849,0.88,0.24,6.9,100.051
TOI-1533 c,TOI-1533,2026,Transit,7.5,36.6,Mass,8.0637926,628,25.9007,0.076,5146,0.849,0.88,0.24,6.9,100.051
TOI-157 b,TOI-157,2020,Transit,14.414774,375.0394,Mass,2.0845435,1588,1062,0.03138,5404,1.167,0.948,0.24,12.82,355.683
TOI-159 b,TOI-159,2026,Transit,18.18,1110,Mass,3.7628396,1891,1797.8272,0.056,7287,1.62,1.661,0.3,0.145,347.593
TOI-1601 b,TOI-1601,2021,Transit,14.19902343,387,Mass,5.33175,1493.97,1071.42,0.069,5982,2.195,1.5055,0.343,2.4,336.608
TOI-163 b,TOI-163,2019,Transit,16.690201,387.7526,Mass,4.231306,1669,1489.1126,0.058,6495,1.648,1.4352,0.22,1.823,411.719
TOI-1634 b,TOI-1634,2021,Transit,1.759,4.9,Mass,0.98934551,900,121,0.01544,3550,0.45,0.502,0.23,,35.2736
TOI-1648 b,TOI-1648,2025,Transit,2.54,7.4,Mass,7.331602,799,27.4026,0.0694,4850,0.81,0.83,0.2,5.7,69.835
TOI-1669 c,TOI-1669,2024,Transit,2.2963977,13,Mass,2.6800535,1285.16,342.997,0.0376,5497,1.0561,0.9867,0.274,7.7,111.276
TOI-1670 b,TOI-1670,2022,Transit,2.06,41.31769291,Mass,10.98462,1062,196.694,0.103,6170,1.316,1.21,0.09,2.53,168.067
TOI-1670 c,TOI-1670,2022,Transit,11.06326395,200.2318964,Mass,40.74976,684,14.5514,0.249,6170,1.316,1.21,0.09,2.53,168.067
TOI-1685 b,TOI-1685,2021,Transit,1.421,3.07,Mass,0.66913923,1000,213,0.01164,3470,0.462,0.466,0.01,1.4,37.6153
TOI-169 b,TOI-169,2020,Transit,12.172974,251.40353,Mass,2.2554477,1715,1443,0.03524,5880,1.288,1.147,0.24,4.7,407.84
TOI-1691 b,TOI-1691,2024,Transit,3.66,14.6,Mass,16.73688893,703.49,59.13,0.129365,5759,1,1.03,0.052,6.6,111.445
TOI-1694 b,TOI-1694,2023,Transit,5.27,28.24,Mass,3.7701389,1037,195.2882,0.0445,5005,0.812,0.828,0.04,7.8,124.68
TOI-1695 b,TOI-1695,2022,Transit,1.9,6.36,Mass,3.1342791,698,39,0.033548,3690,0.515,0.513,0,,45.1309
TOI-1696 b,TOI-1696,2022,Transit,3.09,48.8,Mass,2.500311,489,13.5,0.0229,3185,0.2775,0.255,0.336,7.1,64.9172
TOI-1710 b,TOI-1710,2022,Transit,5.06,19.1,Mass,24.28336,602.99,33,0.1652,5775,0.93,1.02,0.04,1,81.2271
TOI-172 b,TOI-172,2019,Transit,10.816685,1722.6386,Mass,9.47725,1198,299,0.0914,5645,1.777,1.128,0.148,7.4,342.831
TOI-1723 b,TOI-1723,2024,Transit,3.435,10.4,Mass,13.72701264,782.98,92.36,0.113496,5777,1.09,1.04,0.159,4.8,100.727
TOI-1728 b,TOI-1728,2020,Transit,5.05,26.78,Mass,3.49151,767,57.78,0.0391,3980,0.6243,0.646,0.25,7.1,60.798
TOI-1736 b,TOI-1736,2023,Transit,3.18175535,12.3,Mass,7.073076,1099.79,329.6,0.073,5636,1.4286,1.0373,0.148,9.2,88.9482
TOI-1742 b,TOI-1742,2024,Transit,2.36507598,9.7,Mass,21.269084,694.09,58.618,0.154,5815,1.131,1.0861,0.193,3.9,72.8871
TOI-1749 b,TOI-1749,2021,Transit,1.39,57,Mass,2.38839,831,83.8379,0.0291,3985,0.55,0.58,-0.26,0.8,99.5561
TOI-1749 c,TOI-1749,2021,Transit,2.12,14,Mass,4.4929,673,36.1539,0.0443,3985,0.55,0.58,-0.26,0.8,99.5561
TOI-1749 d,TOI-1749,2021,Transit,2.52,15,Mass,9.0497,533,14.2074,0.0707,3985,0.55,0.58,-0.26,0.8,99.5561
TOI-1751 b,TOI-1751,2024,Transit,2.9507845,19.5,Mass,37.46852,651.64,192.521,0.215,5970,1.3137,0.9382,-0.373,9,113.335
TOI-1753 b,TOI-1753,2024,Transit,2.47852533,16.6,Mass,5.3846104,1005.43,237.996,0.059,5621,0.9715,0.9483,0.026,5.9,226.671
TOI-1758 b,TOI-1758,2024,Transit,3.62,6.9,Mass,20.70507468,551.44,21.05,0.141409,5169,0.81,0.88,-0.02,7.5,96.6215
TOI-1759 b,TOI-1759,2022,Transit,3.14,10.8,Mass,18.85019,443,6.39,0.1177,4065,0.597,0.606,0.05,5,40.0654
TOI-1775 b,TOI-1775,2024,Transit,8.04728896,96,Mass,10.2405549,707.89,55.4426,0.08,5284,0.8288,0.9218,0.162,0.8,149.234
TOI-1776 b,TOI-1776,2024,Transit,1.21612741,1.4,Mass,2.799868,1269.21,560.3349,0.0378,5785,0.9356,0.9196,-0.193,5.1,44.647
TOI-178 b,TOI-178,2021,Transit,1.2,0.96,Mass,1.9145601,1040,200.1045,0.02607,4316,0.662,0.647,-0.23,6,62.699
TOI-178 c,TOI-178,2021,Transit,1.754,4.64,Mass,3.238486,873,97.6159,0.037,4316,0.662,0.647,-0.23,6,62.699
TOI-178 d,TOI-178,2021,Transit,2.695,5.2,Mass,6.557569,690,24.9125,0.0592,4316,0.662,0.647,-0.23,6,62.699
TOI-178 e,TOI-178,2021,Transit,2.301,3.48,Mass,9.96318,600,21.8202,0.0783,4316,0.662,0.647,-0.23,6,62.699
TOI-178 f,TOI-178,2021,Transit,2.417,5.63,Mass,15.23335,521,0.6071,0.1039,4316,0.662,0.647,-0.23,6,62.699
TOI-178 g,TOI-178,2021,Transit,2.939,4.4,Mass,20.71663,470,19.4978,0.1275,4316,0.662,0.647,-0.23,6,62.699
TOI-1789 b,TOI-1789,2021,Transit,16.14093221,222.4798849,Mass,3.208664,1927,2300,0.04882,5991,2.168,1.507,0.373,2.73,229.067
TOI-1794 b,TOI-1794,2024,Transit,3.29701268,8.7,Mass,8.765528,992.91,228.913,0.082,5631,1.3162,0.9698,0.035,10.8,155.791
TOI-1798.01,TOI-1798,2024,Transit,2.448,6.5,Mass,8.021522331,734.31,69.26,0.074984,5165,0.78,0.87,0.073,2.6,113.181
TOI-1798.02,TOI-1798,2024,Transit,1.464,5.6,Mass,0.437811822,1935.83,3345.44,0.010789,5165,0.78,0.87,0.073,2.6,113.181
TOI-1799 b,TOI-1799,2024,Transit,1.642,4,Mass,7.094570865,922.72,164.26,0.072502,5690,0.957,1.01,-0.064,5.1,62.1274
TOI-1801 b,TOI-1801,2023,Transit,2.079,5.738,Mass,10.64387,493.7,10.7276,0.075,3863,0.547,0.556,-0.19,0.7,30.6796
TOI-1803 b,TOI-1803,2025,Transit,2.99,10.32,Mass,6.293287,747,58,0.06,4687,0.715,0.756,0.014,1.4,119.24
TOI-1803 c,TOI-1803,2025,Transit,4.29,8,Mass,12.885779,588,22,0.097,4687,0.715,0.756,0.014,1.4,119.24
TOI-1807 b,TOI-1807,2021,Transit,1.49681583,2.44,Mass,0.54937097,1694.1,1407.22,0.0122,4914,0.746,0.8048,0.044,2.1,42.5775
TOI-181 b,TOI-181,2023,Transit,6.9559,46.1687,Mass,4.532,895.1,102.43,0.0539,4994,0.745,0.822,0.272,5.4,96.2338
TOI-1811 b,TOI-1811,2023,Transit,11.14172682,308.9292116,Mass,3.7130765,962.2,55.9743,0.04389,4766,0.769,0.817,0.306,5.9,128.23
TOI-1820 b,TOI-1820,2022,Transit,12.778238,731.0053361,Mass,4.860674,1375,292.245,0.061,5734,1.51,1.04,0.14,11,248.504
TOI-1823 b,TOI-1823,2024,Transit,7.5406241,67.4,Mass,38.8,423.63,9.2972,0.212,4927,0.8049,0.8414,0.243,6.3,71.6456
TOI-1824 b,TOI-1824,2024,Transit,2.7438269,16,Mass,22.808533,528.67,14.6287,0.151,5165,0.8123,0.8801,0.124,2.5,59.4314
TOI-1836 b,TOI-1836,2024,Transit,8.00321222,38.45723725,Mass,20.380799,966,153.5185,0.1597,6380,1.577,1.307,-0.101,6.6,191.649
TOI-1836 c,TOI-1836,2024,Transit,2.59987579,8,Mass,1.7727471,2007.6,3983.4169,0.03089,6237,1.6454,1.2518,-0.136,3.2,191.649
TOI-1842 b,TOI-1842,2021,Transit,12.3485023,89.4,Mass,9.5739181,1199.55,354.639,0.1,6039,2.032,1.4643,0.332,2.5,223.465
TOI-1853 b,TOI-1853,2023,Transit,3.46,73.2,Mass,1.2436258,1479,435.33,0.0213,4985,0.808,0.837,0.11,,165.105
TOI-1855 b,TOI-1855,2024,Transit,18.49481816,360.0995851,Mass,1.36414864,1701,852.162,0.02398,5359,1.041,0.987,0.399,8.2,176.833
TOI-1883 b,TOI-1883,2024,Transit,5.65,13.7,Mass,4.508,544,14.7,0.0423,3554,0.506,0.495,0.32,,115.369
TOI-1898 b,TOI-1898,2024,Transit,9.39553231,129,Mass,45.52234,674.54,51.0074,0.269,6241,1.6131,1.2484,-0.095,3.1,79.6682
TOI-1899 b,TOI-1899,2020,Transit,11.09689089,212.9450327,Mass,29.090312,378,3.4,0.1525,3926,0.607,0.632,0.28,7.1,128.438
TOI-1937 A b,TOI-1937 A,2023,Transit,13.97759893,638.8350981,Mass,0.94667944,2097,3230,0.01932,5814,1.08,1.072,0.196,3.6,415.135
TOI-198 b,TOI-198,2023,Transit,1.36,3.17,Mass,10.215213,456,7.2,0.0675,3801,0.418,0.417,-0.66,1,23.7262
TOI-199 b,TOI-199,2023,Transit,9.07927437,54.03082919,Mass,104.854,325,8.5419,0.4254,5255,0.82,0.936,0.22,0.8,102.27
TOI-1994 b,TOI-1994,2024,Transit,13.67495645,7024.007795,Mass,4.0337142,2290,1910.26,0.0613,7700,2.3,1.86,-0.01,0.94,515.603
TOI-2000 b,TOI-2000,2023,Transit,2.7,11,Mass,3.09833,1488,628,0.04271,5611,1.134,1.082,0.439,5.3,175.713
TOI-2000 c,TOI-2000,2023,Transit,8.14,81.7,Mass,9.127055,1038,149,0.0878,5611,1.134,1.082,0.439,5.3,175.713
TOI-2005 b,TOI-2005,2025,Transit,11.99360935,2034.101805,Mass,17.305904,1221.39,525.9409,0.16,7130,2.02,1.59,0,1.6,328.475
TOI-201 b,TOI-201,2021,Transit,11.4,164,Mass,52.9786,759,68.4513,0.303,6423,1.31,1.32,0.24,0.666,113.825
TOI-201 d,TOI-201,2026,Transit,1.39,5.8,Mass,5.84889,1237,389.669,0.0698,6423,1.31,1.32,0.24,0.666,113.825
TOI-2010 b,TOI-2010,2023,Transit,11.81426566,408.7273314,Mass,141.834025,400.2,4.09,0.5516,5929,1.079,1.112,0.168,1.9,109.19
TOI-2015 b,TOI-2015,2023,Transit,3.309,9.2,Mass,3.348237,530.9,13.185,0.029322,3297,0.3273,0.3041,-0.31,5.5,47.3444
TOI-2018 b,TOI-2018,2023,Transit,2.268,9.2,Mass,7.435583,576.34,26.0758,,4174,0.62,0.57,-0.58,,27.9956
TOI-2019 b,TOI-2019,2024,Transit,5.33275337,34.4,Mass,15.3444,917.46,126.052,0.128,5626,1.7457,1.1832,0.409,6.4,198.007
TOI-2025 b,TOI-2025,2022,Transit,11.89272852,1144.182265,Mass,8.8720982,1166,343.7178,0.0892,5977,1.459,1.199,0.15,4.5,335.985
TOI-2031 A b,TOI-2031 A,2025,Transit,14.20177855,254.2627256,Mass,5.71548654,1358,567,0.066,6490,1.241,1.174,-0.24,2,276.105
TOI-2040 b,TOI-2040,2026,Transit,10.32347122,248.2239859,Mass,3.8608576,1070,216,0.0473,5132,0.87,0.92,0.3,8.7,144.717
TOI-2046 b,TOI-2046,2022,Transit,16.14093221,731.0053361,Mass,1.4971842,1828.82,2643.655,,6250,1.21,1.13,-0.06,0.45,289.668
TOI-2049 b,TOI-2049,2026,Transit,16.64533634,486.2774627,Mass,5.303468,1869,2032,0.06919,6164,3.2,1.57,0.311,2.2,571.487
TOI-2076 b,TOI-2076,2021,Transit,2.59,6.7,Mass,10.35504,736,49.4,0.08781,5187,0.758,0.849,-0.09,0.21,41.9091
TOI-2076 c,TOI-2076,2021,Transit,3.54,7.2,Mass,21.01447,581,32.7,0.1407,5187,0.758,0.849,-0.09,0.21,41.9091
TOI-2076 d,TOI-2076,2021,Transit,3.27,7.3,Mass,35.12803,490,16.5,0.1982,5187,0.758,0.849,-0.09,0.21,41.9091
TOI-2076 e,TOI-2076,2025,Transit,1.301,4.7,Mass,3.0223753,1110,253.1032,0.03863,5187,0.758,0.849,-0.09,0.21,41.9091
TOI-2088 b,TOI-2088,2024,Transit,3.6831179,37,Mass,124.72997,300.33,1.7338,0.472,5081,0.8481,0.9027,0.339,4.5,126.46
TOI-2093 c,TOI-2093,2025,Transit,2.3,15.8,Mass,53.81149,329,3.0647,0.257,4426,0.729,0.745,-0.08,6.6,82.7982
TOI-2095 b,TOI-2095,2023,Transit,1.25,4.1,Mass,17.66484,347,3.43,0.101,3759,0.44,0.44,-0.24,1,41.9176
TOI-2095 c,TOI-2095,2023,Transit,1.33,7.4,Mass,28.17232,297,1.84,0.137,3759,0.44,0.44,-0.24,1,41.9176
TOI-2107 b,TOI-2107,2024,Transit,13.57407563,263.7975778,Mass,2.4545467,1397,508.468,0.03515,5627,0.932,0.961,0.07,4,236.705
TOI-2109 b,TOI-2109,2021,Transit,15.098497,1595.498603,Mass,0.67247414,3646,14429,0.01791,6540,1.698,1.453,0.068,1.77,262.041
TOI-2114 b,TOI-2114,2026,Transit,14.54925695,324.1849751,Mass,6.209959,1472,1130,0.076,6400,1.97,1.309,0.001,2,317.845
TOI-2120 b,TOI-2120,2024,Transit,2.122,6.8,Mass,5.7998164,384,3.61,0.0377,3131,0.245,0.211,0.39,,32.1755
TOI-2128 b,TOI-2128,2024,Transit,2.08874836,4.5,Mass,16.34136,780.53,86.2315,0.127,5968,1.1174,1.0251,-0.07,4.7,36.578
TOI-2134 b,TOI-2134,2023,Transit,2.735,9.37,Mass,9.229198,660,32,0.07803,4580,0.709,0.744,0.12,3.8,22.6202
TOI-2134 c,TOI-2134,2023,Transit,7.35,58.3,Mass,95.85284,302,1.4,0.3715,4580,0.709,0.744,0.12,3.8,22.6202
TOI-2136 b,TOI-2136,2022,Transit,2.19,6.37,Mass,7.851928,395,4,0.057,3342,0.34,0.34,0.03,4.6,33.3631
TOI-2141 b,TOI-2141,2023,Transit,3.147,20.1,Mass,18.261608,728,47.3,0.1322,5635,0.95,0.896,-0.14,9,77.682
TOI-2145 b,TOI-2145,2023,Transit,12.24020692,1805.265352,Mass,10.261128,1484,515.939,0.1117,6206,2.75,1.71,0.28,1.6,224.731
TOI-2147 b,TOI-2147,2026,Transit,10.5,116,Mass,26.20518,820,68.2928,0.172,5983,1.39,0.99,-0.29,8,282.108
TOI-2152 A b,TOI-2152,2023,Transit,14.35870428,899.4543918,Mass,3.3773512,1802,2195.7879,0.05064,6630,1.612,1.516,0.282,0.83,303.006
TOI-2154 b,TOI-2154,2023,Transit,16.28664896,292.4021344,Mass,3.8240801,1580,1005.895,0.0513,6280,1.396,1.233,0.011,2.9,296.46
TOI-2158 b,TOI-2158,2022,Transit,10.76062147,260.6192937,Mass,8.60077,1188,81.4989,0.075,5673,1.41,1.12,0.47,8,198.473
TOI-216.01,TOI-216,2019,Transit,10.1,177.9839079,Mass,34.525528,497,10.1,0.2069,5026,0.748,0.77,0.32,,177.945
TOI-216.02,TOI-216,2019,Transit,8,18.75187601,Mass,17.16073,628,25.9,0.1293,5026,0.748,0.77,0.32,,177.945
TOI-2169 A b,TOI-2169 A,2025,Transit,12.50922246,329.5880581,Mass,8.2148282,1364,577,0.0896,6270,1.82,1.42,0.123,2.51,351.487
TOI-2180 b,TOI-2180,2022,Transit,11.32107051,875.6172613,Mass,260.79,348,2.71,0.828,5695,1.636,1.111,0.253,8.1,116.685
TOI-2184 b,TOI-2184,2022,Transit,11.39953337,206.5884645,Mass,6.90683,1676.05,1429,,5966,2.9,1.53,0.14,2.3,788.317
TOI-2193 A b,TOI-2193 A,2022,Transit,19.83989584,298.7587026,Mass,2.1225735,1763,1600,0.03319,5966,1.248,1.082,0.027,5.5,337.064
TOI-2196 b,TOI-2196,2022,Transit,3.51,26,Mass,1.1947268,1860,2000,0.02234,5634,1.043,1.032,0.14,4.5,259.947
TOI-220 b,TOI-220,2021,Transit,3.03,13.8,Mass,10.695264,805,137.7252,0.08911,5298,0.858,0.825,-0.217,10.1,90.7402
TOI-2202 b,TOI-2202,2021,Transit,10.95117414,287.3168799,Mass,11.9126075,652.07,42.7254,0.09564,5169,0.808,0.841,0.059,6.4,235.933
TOI-2207 b,TOI-2207,2022,Transit,11.1529358,203.4101805,Mass,8.001968,1259,406,0.0854,6101,1.564,1.296,0.181,3.3,373.345
TOI-2236 b,TOI-2236,2022,Transit,14.36991326,502.1688831,Mass,3.5315902,1688,1356,0.05009,6248,1.573,1.343,0.119,2.52,355.59
TOI-2285 b,TOI-2285,2021,Transit,1.77,19.5,Mass,13.635109,358,3.91,0.1363,3491,0.464,0.454,-0.05,,42.409
TOI-2295 b,TOI-2295,2024,Transit,16.47720163,278.0998561,Mass,30.033302,747,42.0912,0.1992,5730,1.459,1.168,0.316,10.5,126.279
TOI-2322 b,TOI-2322,2025,Transit,0.994,2.31,Mass,11.30717,603.1,22.04,0.0924,4664,0.662,0.703,-0.12,3.9,59.861
TOI-2322 c,TOI-2322,2025,Transit,1.874,18.1,Mass,20.225528,496.8,10.15,0.1362,4664,0.662,0.703,-0.12,3.9,59.861
TOI-2328 b,TOI-2328,2025,Transit,9.97599282,50.85254512,Mass,17.10197,842,20.0982,0.127,5525,0.9,0.95,0.09,4,231.782
TOI-2337 b,TOI-2337,2022,Transit,10.08808263,508.5254512,Mass,2.99432,1272.46,619.5809,,4780,3.22,1.325,0.39,4.9,536.046
TOI-2338 b,TOI-2338,2023,Transit,11.2089807,1900.613874,Mass,22.65398,799,13.8485,0.158,5581,1.05,0.99,0.22,7,313.996
TOI-2345 b,TOI-2345,2025,Transit,1.504,3.49,Mass,1.0528573,1478,791,0.01705,4687,0.729,0.727,-0.1,6.3,81.6541
TOI-2345 c,TOI-2345,2025,Transit,2.451,7.27,Mass,21.064302,544,14.57,0.1257,4687,0.729,0.727,-0.1,6.3,81.6541
TOI-2346 b,TOI-2346,2025,Transit,16.11851425,394.1072247,Mass,3.3312029,1689,1360,0.0473,6480,1.38,1.271,-0.03,1.9,437.484
TOI-2364 b,TOI-2364,2023,Transit,8.60849718,71.51139158,Mass,4.0197517,1091,237,0.04871,5306,0.886,0.954,0.344,3.5,219.614
TOI-2368 b,TOI-2368,2024,Transit,10.83908434,206.5884645,Mass,5.1750073,1000,162.7267,0.05649,5360,0.846,0.897,0.1,4.2,210.915
TOI-2373 b,TOI-2373,2023,Transit,10.42435205,2955.804185,Mass,13.33668,860,69.8726,0.112,5651,1.102,1.041,0.3,5.9,508.686
TOI-2374 b,TOI-2374,2024,Transit,7.48759911,61.65871096,Mass,4.3136193,926,122.9,0.04818,5002,0.711,0.802,0.128,4.5,134.655
TOI-2379 b,TOI-2379,2024,Transit,11.72459381,1830.691624,Mass,5.4693827,624,25.3,0.05263,3707,0.622,0.645,0.501,10.4,211.247
TOI-238 b,TOI-238,2024,Transit,1.559,3.37,Mass,1.273099,1378,753.1,0.0212,5059,0.756,0.781,-0.114,7.9,80.5407
TOI-2382 b,TOI-2382,2025,Transit,12.25141591,235.1930212,Mass,4.6612061,1426,689,0.059,6033,1.417,1.26,0.249,3.1,434.92
TOI-2384 b,TOI-2384,2024,Transit,11.48920522,624.8506482,Mass,2.13570304,889.7,104.3,0.02793,3943,0.6113,0.635,0.332,9.4,191.51
TOI-2406 b,TOI-2406,2021,Transit,2.86,15.6,Mass,3.0766891,449,6.69,0.02267,3100,0.204,0.166,-0.26,,55.419
TOI-2416 b,TOI-2416,2023,Transit,9.86390302,953.485221,Mass,8.275479,1080,130.93,0.0831,5808,1.236,1.118,0.32,4.9,557.733
TOI-2421 b,TOI-2421,2022,Transit,10.36830715,105.8368595,Mass,4.3474032,1534,923.6,0.0543,5607,1.75,1.131,0.19,7.5,327.927
TOI-2431 b,TOI-2431,2026,Transit,1.534,6.2,Mass,0.22419578,2063,2649.15,0.0063,4109,0.651,0.661,-0.02,2,36.0559
TOI-244 b,TOI-244,2023,Transit,1.52,2.68,Mass,7.397225,458,7.3,0.0559,3433,0.426,0.428,-0.39,7,22.0337
TOI-2443 b,TOI-2443,2023,Transit,2.363,4.8,Mass,15.66858,519,13.2931,0.105,4375,0.631,0.642,-0.29,7.5,23.9258
TOI-2447 b,TOI-2447,2024,Transit,9.60609646,124.906564,Mass,69.33684,414,44.5933,0.347,5730,1.006,1.034,0.18,2.1,148.987
TOI-2449 b,TOI-2449,2025,Transit,11.24,222,Mass,106.14468,400,362.642,0.45,6021,1.065,1.079,-0.03,2.5,156.786
TOI-2458 b,TOI-2458,2024,Transit,2.83,13.31,Mass,3.73659,1509.4,865,0.0482,6005,1.31,1.05,-0.1,5.7,112.958
TOI-2485 b,TOI-2485,2024,Transit,12.1393261,766.6021177,Mass,11.23479,1134,275.6,0.1093,6016.4,1.72,1.163,0.097,6,397.953
TOI-2497 b,TOI-2497,2023,Transit,11.14172682,1531.932922,Mass,10.655669,1595,997.8085,0.1166,7360,2.36,1.859,0.094,1,285.289
TOI-2498 b,TOI-2498,2023,Transit,6.06,34.62,Mass,3.738252,1443,790.4759,0.0491,5905,1.26,1.12,0.167,3.6,275.265
TOI-251 b,TOI-251,2021,Transit,2.74,317.83,Mass,4.93777,1041.19,277.7462,0.05741,5875,0.881,1.036,-0.106,0.18,99.523
TOI-2524 b,TOI-2524,2023,Transit,11.2089807,203.4101805,Mass,7.18585,1100,210.609,0.073,5831,1.119,1.007,0.06,6.7,438.842
TOI-2525 b,TOI-2525,2023,Transit,8.67575106,26.69758619,Mass,23.2856,512.97,16.3643,0.1511,5096,0.785,0.849,0.14,3.99,395.398
TOI-2525 c,TOI-2525,2023,Transit,10.13291855,208.8132634,Mass,49.2519,399.96,6.0478,0.249,5096,0.785,0.849,0.14,3.99,395.398
TOI-2529 b,TOI-2529,2024,Transit,11.54525012,743.7184724,Mass,64.5949,636,70.9731,0.327,5802,1.7,1.11,0.1,7.23,296.271
TOI-2537 b,TOI-2537,2024,Transit,11.25381662,415.401728,Mass,94.1022,338,7.4445,0.3715,4870,0.771,0.771,0.08,1.1,184.986
TOI-2567 b,TOI-2567,2022,Transit,10.92875618,63.88350981,Mass,5.983944,1352,558,0.0672,5611,1.686,1.13,0.241,7.6,504.775
TOI-257 b,TOI-257,2021,Transit,7.16253867,43.86032017,Mass,18.38818,1027,186,0.1528,6095,1.867,1.407,0.175,,76.9028
TOI-2570 b,TOI-2570,2022,Transit,13.64132951,260.6192937,Mass,2.9887615,1431,699,0.04145,5771,1.095,1.063,0.191,4.4,361.857
TOI-2578 b,TOI-2578,2026,Transit,19.66055215,167.1777421,Mass,3.4579667,1778,1667,0.0495,6333,1.64,1.27,0.01,5.6,285.53
TOI-2580 b,TOI-2580,2024,Transit,17.37392009,200.2318964,Mass,3.39775,2410,1730,0.048,6120,1.81,1.33,0.26,2,379.253
TOI-2583 A b,TOI-2583 A,2023,Transit,14.4595851,79.45710175,Mass,4.5207265,1456,750.9,0.0571,5936,1.477,1.215,0.158,4.4,566.189
TOI-2587 A b,TOI-2587 A,2023,Transit,12.07207221,69.28659273,Mass,5.45664,1445,728,0.0635,5760,1.726,1.15,0.13,6.7,373.675
TOI-2589 b,TOI-2589,2023,Transit,12.10569916,1112.399424,Mass,61.6277,592,21.7464,0.3,5579,1.07,0.93,0.12,11,200.273
TOI-260 b,TOI-260,2024,Transit,1.71,4.23,Mass,13.475853,493,10.1838,0.0943,4026,0.607,0.616,-0.47,15.9,20.1852
TOI-2641 b,TOI-2641,2023,Transit,18.10250383,122.6817651,Mass,4.880974,1387,602,0.0607,6100,1.336,1.16,-0.15,10.8,344.045
TOI-2669 b,TOI-2669,2022,Transit,19.72780603,193.8753283,Mass,6.2034,1226,375.554,,4800,4.1,1.19,0.1,5.9,393.443
TOI-269 b,TOI-269,2021,Transit,2.77,8.8,Mass,3.6977104,531,19,0.0345,3514,0.398,0.3917,-0.29,,57.0225
TOI-270 b,TOI-270,2019,Transit,1.28,1.48,Mass,3.35992,600,131.7935,0.03197,3506,0.38,0.386,-0.17,,22.4793
TOI-270 c,TOI-270,2019,Transit,2.33,6.2,Mass,5.66051,489,47.0639,0.04526,3506,0.38,0.386,-0.17,,22.4793
TOI-270 d,TOI-270,2019,Transit,2,4.2,Mass,11.38194,383,9.2135,0.0721,3506,0.38,0.386,-0.17,,22.4793
TOI-2714 b,TOI-2714,2024,Transit,13.72,228,Mass,2.499387,1603,945.55,0.036,5665,1.25,1.07,0.3,5.5,597.873
TOI-2796 b,TOI-2796,2023,Transit,17.26183028,139.8444991,Mass,4.8084983,1205,352,0.0569,5764,1.069,1.063,0.239,4,350.343
TOI-2803 A b,TOI-2803 A,2023,Transit,18.11371281,309.8826968,Mass,1.96229325,1893,2150,0.03185,6280,1.245,1.118,-0.105,3.7,494.818
TOI-2818 b,TOI-2818,2023,Transit,15.27784069,225.658169,Mass,4.039709,1376,598,0.0493,5721,1.229,0.977,-0.02,9.5,312.674
TOI-283 b,TOI-283,2025,Transit,2.34,6.54,Mass,17.61745,661,30.4,0.123,5213,0.85,0.8,-0.09,10.4,82.7013
TOI-2842 b,TOI-2842,2023,Transit,12.84549188,117.5965106,Mass,3.5514058,1471,781.8,0.0475,5910,1.265,1.135,0.233,4.7,460.995
TOI-286 b,TOI-286,2024,Transit,1.42,4.53,Mass,4.5117244,979,889.5827,0.0503,5152,0.78,0.832,-0.05,,59.2293
TOI-286 c,TOI-286,2024,Transit,1.88,3.72,Mass,39.361826,475,22.4437,0.213,5152,0.78,0.832,-0.05,,59.2293
TOI-2876 b,TOI-2876,2025,Transit,9.6397234,54.03082919,Mass,6.2996431,929,124.2,0.0654,5271,0.873,0.939,0.353,3.8,225.744
